page,text,ch,ch_num
239,"where they lay. “I dreamed of Bran,” Sansa had whispered to him. “I saw him smiling.”",Eddard,25
239,"“He was going to be a knight,” Arya was saying now. “A knight of the Kingsguard. Can he",Eddard,25
239,still be a knight?”,Eddard,25
239,"“No,” Ned said. He saw no use in lying to her. “Yet someday he may be the lord of a great",Eddard,25
239,"holdfast and sit on the king’s council. He might raise castles like Brandon the Builder, or",Eddard,25
239,"sail a ship across the Sunset Sea, or enter your mother’s Faith and become the High",Eddard,25
239,"Septon.” But he will never run beside his wolf again, he thought with a sadness too deep",Eddard,25
239,"for words, or lie with a woman, or hold his own son in his arms.",Eddard,25
239,Arya cocked her head to one side. “Can I be a king’s councillor and build castles and,Eddard,25
239,become the High Septon?”,Eddard,25
239,"“You,” Ned said, kissing her lightly on the brow, “will marry a king and rule his castle,",Eddard,25
239,"and your sons will be knights and princes and lords and, yes, perhaps even a High",Eddard,25
239,Septon.”,Eddard,25
239,"Arya screwed up her face. “No,” she said, “that’s Sansa.” She folded up her right leg and",Eddard,25
239,resumed her balancing. Ned sighed and left her there.,Eddard,25
239,"Inside his chambers, he stripped off his sweat-stained silks and sluiced cold water over",Eddard,25
239,his head from the basin beside the bed. Alyn entered as he was drying his face. “My,Eddard,25
239,"lord,” he said, “Lord Baelish is without and begs audience.”",Eddard,25
239,"“Escort him to my solar,” Ned said, reaching for a fresh tunic, the lightest linen he could",Eddard,25
239,find. “I’ll see him at once.”,Eddard,25
239,"Littlefinger was perched on the window seat when Ned entered, watching the knights of",Eddard,25
239,the Kingsguard practice at swords in the yard below. “If only old Selmy’s mind were as,Eddard,25
239,"nimble as his blade,” he said wistfully, “our council meetings would be a good deal",Eddard,25
239,livelier.”,Eddard,25
239,“Ser Barristan is as valiant and honorable as any man in King’s Landing.” Ned had come,Eddard,25
239,"to have a deep respect for the aged, white-haired Lord Commander of the Kingsguard.",Eddard,25
239,"“And as tiresome,” Littlefinger added, “though I daresay he should do well in the",Eddard,25
239,"tourney. Last year he unhorsed the Hound, and it was only four years ago that he was",Eddard,25
239,champion.”,Eddard,25
239,,Eddard,25
240,The question of who might win the tourney interested Eddard Stark not in the least. “Is,Eddard,25
240,"there a reason for this visit, Lord Petyr, or are you here simply to enjoy the view from my",Eddard,25
240,window?”,Eddard,25
